"","Site","Date","year","month","variable","val"
"3246","GS2",2019-01-01,2019,1,"d2H",-42.3669097
"3247","GS2",2020-01-01,2020,1,"d2H",-39.75566307
"3248","GS2",2021-01-01,2021,1,"d2H",-39.28737313
"3249","GS2",2018-02-01,2018,2,"d2H",-41.25331001
"3250","GS2",2019-02-01,2019,2,"d2H",-41.53334246
"3251","GS2",2020-02-01,2020,2,"d2H",-39.82715618
"3252","GS2",2021-02-01,2021,2,"d2H",-41.18790771
"3253","GS2",2018-03-01,2018,3,"d2H",-41.67571454
"3254","GS2",2019-03-01,2019,3,"d2H",-39.61674377
"3256","GS2",2018-04-01,2018,4,"d2H",-36.61258275
"3257","GS2",2019-04-01,2019,4,"d2H",-41.38191091
"3258","GS2",2017-05-01,2017,5,"d2H",-41.15828527
"3259","GS2",2018-05-01,2018,5,"d2H",-40.71554197
"3260","GS2",2019-05-01,2019,5,"d2H",-43.11168192
"3261","GS2",2020-05-04,2020,5,"d2H",-37.58376992
"3262","GS2",2017-06-01,2017,6,"d2H",-42.55165433
"3263","GS2",2018-06-01,2018,6,"d2H",-42.24204925
"3264","GS2",2019-06-01,2019,6,"d2H",-41.83867419
"3265","GS2",2020-06-01,2020,6,"d2H",-38.98889561
"3266","GS2",2021-06-01,2021,6,"d2H",-42.09
"3267","GS2",2017-07-01,2017,7,"d2H",-44.3884552
"3268","GS2",2018-07-01,2018,7,"d2H",-43.09698632
"3269","GS2",2019-07-01,2019,7,"d2H",-42.391612
"3270","GS2",2020-07-01,2020,7,"d2H",-40.91840836
"3271","GS2",2021-07-01,2021,7,"d2H",-39.45
"3272","GS2",2017-08-01,2017,8,"d2H",-43.14497968
"3273","GS2",2018-08-01,2018,8,"d2H",-42.11864691
"3274","GS2",2019-08-01,2019,8,"d2H",-48.20740615
"3275","GS2",2020-08-01,2020,8,"d2H",-40.48961704
"3276","GS2",2017-09-01,2017,9,"d2H",-40.59002245
"3277","GS2",2018-09-01,2018,9,"d2H",-40.19487469
"3278","GS2",2019-09-01,2019,9,"d2H",-41.49323467
"3279","GS2",2020-09-01,2020,9,"d2H",-40.8652409
"3280","GS2",2017-10-01,2017,10,"d2H",-43.07457319
"3281","GS2",2018-10-01,2018,10,"d2H",-42.87616656
"3282","GS2",2019-10-01,2019,10,"d2H",-42.02125133
"3283","GS2",2017-11-01,2017,11,"d2H",-40.16834352
"3284","GS2",2018-11-01,2018,11,"d2H",-41.13508779
"3285","GS2",2019-11-01,2019,11,"d2H",-36.84654749
"3286","GS2",2020-11-01,2020,11,"d2H",-39.45807829
"3287","GS2",2017-12-01,2017,12,"d2H",-42.41343862
"3288","GS2",2018-12-01,2018,12,"d2H",-42.0092298
"3289","GS2",2019-12-01,2019,12,"d2H",-38.47736107
"3290","GS2",2020-12-01,2020,12,"d2H",-39.28
"3291","GS3",2018-01-01,2018,1,"d2H",-35.18274859
"3292","GS3",2019-01-01,2019,1,"d2H",-36.81188919
"3293","GS3",2020-01-01,2020,1,"d2H",-35.4133324
"3294","GS3",2021-01-01,2021,1,"d2H",-31.85503614
"3295","GS3",2018-02-01,2018,2,"d2H",-36.64083164
"3296","GS3",2019-02-01,2019,2,"d2H",-34.78400979
"3297","GS3",2020-02-01,2020,2,"d2H",-32.27968978
"3298","GS3",2021-02-01,2021,2,"d2H",-35.15150956
"3299","GS3",2018-03-01,2018,3,"d2H",-36.28640843
"3300","GS3",2019-03-01,2019,3,"d2H",-34.48840201
"3301","GS3",2017-04-01,2017,4,"d2H",-34.77392728
"3302","GS3",2018-04-01,2018,4,"d2H",-29.3696161
"3303","GS3",2019-04-01,2019,4,"d2H",-34.99742106
"3304","GS3",2017-05-01,2017,5,"d2H",-35.24194897
"3305","GS3",2018-05-01,2018,5,"d2H",-34.17641013
"3306","GS3",2019-05-01,2019,5,"d2H",-37.21123756
"3307","GS3",2020-05-04,2020,5,"d2H",-32.76413897
"3308","GS3",2017-06-01,2017,6,"d2H",-36.95361857
"3309","GS3",2018-06-01,2018,6,"d2H",-37.79596965
"3310","GS3",2019-06-01,2019,6,"d2H",-36.55426788
"3311","GS3",2020-06-01,2020,6,"d2H",-34.27843613
"3312","GS3",2021-06-01,2021,6,"d2H",-38.56
"3313","GS3",2017-07-01,2017,7,"d2H",-39.01788617
"3314","GS3",2018-07-01,2018,7,"d2H",-38.3106481
"3315","GS3",2019-07-01,2019,7,"d2H",-37.40454326
"3316","GS3",2020-07-01,2020,7,"d2H",-36.25344818
"3317","GS3",2021-07-01,2021,7,"d2H",-33.45
"3318","GS3",2017-08-01,2017,8,"d2H",-38.27946272
"3319","GS3",2018-08-01,2018,8,"d2H",-36.81479088
"3320","GS3",2019-08-01,2019,8,"d2H",-42.3638961
"3321","GS3",2020-08-01,2020,8,"d2H",-34.81469956
"3322","GS3",2017-09-01,2017,9,"d2H",-36.09775358
"3323","GS3",2018-09-01,2018,9,"d2H",-36.92914971
"3324","GS3",2019-09-01,2019,9,"d2H",-36.33643623
"3325","GS3",2020-09-01,2020,9,"d2H",-35.22716741
"3326","GS3",2017-10-01,2017,10,"d2H",-37.0309016
"3327","GS3",2018-10-01,2018,10,"d2H",-37.69529625
"3328","GS3",2019-10-01,2019,10,"d2H",-37.35234803
"3329","GS3",2017-11-01,2017,11,"d2H",-35.75895184
"3330","GS3",2018-11-01,2018,11,"d2H",-36.04766006
"3331","GS3",2019-11-01,2019,11,"d2H",-30.27519345
"3332","GS3",2020-11-01,2020,11,"d2H",-33.9060675
"3333","GS3",2017-12-01,2017,12,"d2H",-31.81401409
"3334","GS3",2018-12-01,2018,12,"d2H",-37.9117793
"3335","GS3",2019-12-01,2019,12,"d2H",-33.69620717
"3336","GS3",2020-12-01,2020,12,"d2H",-32.47
"3338","GS4",2018-01-01,2018,1,"d2H",-32.63482367
"3339","GS4",2019-01-01,2019,1,"d2H",-35.13095277
"3340","GS4",2020-01-01,2020,1,"d2H",-32.60907998
"3341","GS4",2021-01-01,2021,1,"d2H",-31.94352118
"3342","GS4",2018-02-01,2018,2,"d2H",-32.00906153
"3343","GS4",2019-02-01,2019,2,"d2H",-33.39520089
"3344","GS4",2020-02-01,2020,2,"d2H",-31.03030911
"3345","GS4",2021-02-01,2021,2,"d2H",-30.91239951
"3346","GS4",2018-03-01,2018,3,"d2H",-33.38245354
"3347","GS4",2019-03-01,2019,3,"d2H",-32.30017654
"3348","GS4",2020-03-02,2020,3,"d2H",-31.12606976
"3349","GS4",2017-04-01,2017,4,"d2H",-30.93980357
"3350","GS4",2018-04-01,2018,4,"d2H",-29.26733678
"3351","GS4",2019-04-01,2019,4,"d2H",-32.89792066
"3352","GS4",2017-05-01,2017,5,"d2H",-30.9591745
"3353","GS4",2018-05-01,2018,5,"d2H",-32.52592596
"3354","GS4",2019-05-01,2019,5,"d2H",-34.09622744
"3355","GS4",2020-05-04,2020,5,"d2H",-28.41584176
"3356","GS4",2017-06-01,2017,6,"d2H",-34.87411602
"3357","GS4",2018-06-01,2018,6,"d2H",-34.62827429
"3358","GS4",2019-06-01,2019,6,"d2H",-31.28869131
"3359","GS4",2020-06-01,2020,6,"d2H",-31.64701201
"3360","GS4",2021-06-01,2021,6,"d2H",-32.43
"3361","GS4",2017-07-01,2017,7,"d2H",-34.53892219
"3362","GS4",2018-07-01,2018,7,"d2H",-35.29770876
"3363","GS4",2019-07-01,2019,7,"d2H",-32.9175456
"3364","GS4",2020-07-01,2020,7,"d2H",-34.76179192
"3365","GS4",2021-07-01,2021,7,"d2H",-32.3
"3366","GS4",2017-08-01,2017,8,"d2H",-34.91676324
"3367","GS4",2018-08-01,2018,8,"d2H",-36.51955198
"3368","GS4",2019-08-01,2019,8,"d2H",-37.61548205
"3369","GS4",2020-08-01,2020,8,"d2H",-32.89813177
"3370","GS4",2017-09-01,2017,9,"d2H",-34.40927327
"3371","GS4",2018-09-01,2018,9,"d2H",-36.49026268
"3372","GS4",2019-09-01,2019,9,"d2H",-32.66268996
"3373","GS4",2020-09-01,2020,9,"d2H",-33.31095676
"3374","GS4",2017-10-01,2017,10,"d2H",-34.90172288
"3375","GS4",2018-10-01,2018,10,"d2H",-35.14807418
"3376","GS4",2019-10-01,2019,10,"d2H",-32.97127339
"3377","GS4",2017-11-01,2017,11,"d2H",-31.14526912
"3378","GS4",2018-11-01,2018,11,"d2H",-34.89499931
"3379","GS4",2019-11-01,2019,11,"d2H",-33.4466403
"3380","GS4",2020-11-01,2020,11,"d2H",-30.70067998
"3381","GS4",2017-12-01,2017,12,"d2H",-34.05792407
"3382","GS4",2018-12-01,2018,12,"d2H",-34.69811343
"3383","GS4",2019-12-01,2019,12,"d2H",-27.18225188
"3384","GS4",2020-12-01,2020,12,"d2H",-30.87
"3385","GY1",2018-01-01,2018,1,"d2H",-45.93227816
"3386","GY1",2019-01-01,2019,1,"d2H",-46.08322852
"3387","GY1",2020-01-01,2020,1,"d2H",-40.15080866
"3388","GY1",2021-01-01,2021,1,"d2H",-44.7624861
"3389","GY1",2018-02-01,2018,2,"d2H",-46.90971059
"3390","GY1",2019-02-01,2019,2,"d2H",-42.07045269
"3391","GY1",2020-02-01,2020,2,"d2H",-42.5804021
"3392","GY1",2021-02-01,2021,2,"d2H",-44.25040731
"3393","GY1",2018-03-01,2018,3,"d2H",-45.53823089
"3394","GY1",2019-03-01,2019,3,"d2H",-33.90962785
"3395","GY1",2020-03-02,2020,3,"d2H",-36.74222186
"3396","GY1",2017-04-01,2017,4,"d2H",-44.00610248
"3397","GY1",2018-04-01,2018,4,"d2H",-34.88829418
"3398","GY1",2019-04-01,2019,4,"d2H",-41.93118634
"3399","GY1",2017-05-01,2017,5,"d2H",-44.3487239
"3400","GY1",2018-05-01,2018,5,"d2H",-41.8953275
"3401","GY1",2019-05-01,2019,5,"d2H",-44.14103648
"3402","GY1",2020-05-04,2020,5,"d2H",-42.06699718
"3403","GY1",2017-06-01,2017,6,"d2H",-40.73517856
"3404","GY1",2019-06-01,2019,6,"d2H",-43.40809314
"3405","GY1",2020-06-01,2020,6,"d2H",-45.94581849
"3406","GY1",2021-06-01,2021,6,"d2H",-47.47
"3407","GY1",2017-07-01,2017,7,"d2H",-45.3168761
"3408","GY1",2018-07-01,2018,7,"d2H",-44.28218067
"3409","GY1",2019-07-01,2019,7,"d2H",-45.04426914
"3410","GY1",2020-07-01,2020,7,"d2H",-46.8646917
"3411","GY1",2021-07-01,2021,7,"d2H",-45.31
"3412","GY1",2017-08-01,2017,8,"d2H",-48.77774045
"3413","GY1",2018-08-01,2018,8,"d2H",-46.81521257
"3414","GY1",2019-08-01,2019,8,"d2H",-49.08599861
"3415","GY1",2020-08-01,2020,8,"d2H",-44.8282233
"3416","GY1",2017-09-01,2017,9,"d2H",-44.98390119
"3417","GY1",2018-09-01,2018,9,"d2H",-47.03914364
"3418","GY1",2019-09-01,2019,9,"d2H",-46.75685089
"3419","GY1",2020-09-01,2020,9,"d2H",-45.26575317
"3420","GY1",2017-10-01,2017,10,"d2H",-47.87044774
"3421","GY1",2018-10-01,2018,10,"d2H",-47.70234227
"3422","GY1",2019-10-01,2019,10,"d2H",-46.28584818
"3423","GY1",2017-11-01,2017,11,"d2H",-46.23368397
"3424","GY1",2018-11-01,2018,11,"d2H",-42.49537226
"3425","GY1",2019-11-01,2019,11,"d2H",-47.70935631
"3426","GY1",2020-11-01,2020,11,"d2H",-43.52426796
"3427","GY1",2017-12-01,2017,12,"d2H",-49.73555102
"3428","GY1",2018-12-01,2018,12,"d2H",-43.30891309
"3429","GY1",2019-12-01,2019,12,"d2H",-43.21122525
"3430","GY1",2020-12-01,2020,12,"d2H",-30.79
"3431","GY2",2018-01-01,2018,1,"d2H",-36.78647997
"3432","GY2",2019-01-01,2019,1,"d2H",-34.60338569
"3433","GY2",2020-01-01,2020,1,"d2H",-35.78081983
"3434","GY2",2021-01-01,2021,1,"d2H",-37.04439928
"3435","GY2",2018-02-01,2018,2,"d2H",-41.6914477
"3436","GY2",2019-02-01,2019,2,"d2H",-34.87804159
"3437","GY2",2020-02-01,2020,2,"d2H",-10.77105204
"3438","GY2",2021-02-01,2021,2,"d2H",-37.58181136
"3439","GY2",2018-03-01,2018,3,"d2H",-37.81454734
"3440","GY2",2019-03-01,2019,3,"d2H",-34.84666201
"3441","GY2",2020-03-02,2020,3,"d2H",-34.61806526
"3442","GY2",2017-04-01,2017,4,"d2H",-34.96418038
"3443","GY2",2018-04-01,2018,4,"d2H",-33.51735846
"3444","GY2",2019-04-01,2019,4,"d2H",-34.40703307
"3445","GY2",2017-05-01,2017,5,"d2H",-37.17747946
"3446","GY2",2018-05-01,2018,5,"d2H",-36.28442418
"3447","GY2",2019-05-01,2019,5,"d2H",-36.22064444
"3448","GY2",2020-05-04,2020,5,"d2H",-36.47530732
"3449","GY2",2017-06-01,2017,6,"d2H",-37.06295917
"3450","GY2",2018-06-01,2018,6,"d2H",-38.64020483
"3451","GY2",2019-06-01,2019,6,"d2H",-36.30027089
"3452","GY2",2020-06-01,2020,6,"d2H",-40.23759523
"3453","GY2",2021-06-01,2021,6,"d2H",-40.81
"3454","GY2",2017-07-01,2017,7,"d2H",-37.43424265
"3455","GY2",2018-07-01,2018,7,"d2H",-40.03726031
"3456","GY2",2019-07-01,2019,7,"d2H",-37.68902787
"3457","GY2",2020-07-01,2020,7,"d2H",-41.56974933
"3458","GY2",2021-07-01,2021,7,"d2H",-40.54
"3459","GY2",2017-08-01,2017,8,"d2H",-44.30513918
"3460","GY2",2018-08-01,2018,8,"d2H",-40.64652818
"3461","GY2",2019-08-01,2019,8,"d2H",-42.04106068
"3462","GY2",2020-08-01,2020,8,"d2H",-39.06745571
"3463","GY2",2017-09-01,2017,9,"d2H",-39.60215912
"3464","GY2",2018-09-01,2018,9,"d2H",-40.45762757
"3465","GY2",2019-09-01,2019,9,"d2H",-40.72824473
"3466","GY2",2020-09-01,2020,9,"d2H",-42.4099996
"3467","GY2",2017-10-01,2017,10,"d2H",-43.02351491
"3468","GY2",2018-10-01,2018,10,"d2H",-39.92214901
"3469","GY2",2019-10-01,2019,10,"d2H",-38.68929282
"3470","GY2",2017-11-01,2017,11,"d2H",-39.538385
"3471","GY2",2018-11-01,2018,11,"d2H",-35.808492
"3472","GY2",2019-11-01,2019,11,"d2H",-38.38686519
"3473","GY2",2020-11-01,2020,11,"d2H",-36.37944714
"3474","GY2",2017-12-01,2017,12,"d2H",-40.1108634
"3475","GY2",2018-12-01,2018,12,"d2H",-37.66174499
"3476","GY2",2019-12-01,2019,12,"d2H",-36.65018407
"3477","GY2",2020-12-01,2020,12,"d2H",-30.7
"3478","GY3",2018-01-01,2018,1,"d2H",-43.1644444
"3479","GY3",2019-01-01,2019,1,"d2H",-43.05287311
"3480","GY3",2020-01-01,2020,1,"d2H",-42.96441604
"3481","GY3",2021-01-01,2021,1,"d2H",-43.56895287
"3482","GY3",2018-02-01,2018,2,"d2H",-44.28295867
"3483","GY3",2019-02-01,2019,2,"d2H",-42.23643927
"3484","GY3",2020-02-01,2020,2,"d2H",-42.69969176
"3485","GY3",2021-02-01,2021,2,"d2H",-43.61400137
"3486","GY3",2018-03-01,2018,3,"d2H",-43.32848137
"3487","GY3",2019-03-01,2019,3,"d2H",-42.45067506
"3488","GY3",2020-03-02,2020,3,"d2H",-41.67099728
"3489","GY3",2017-04-01,2017,4,"d2H",-41.53588069
"3490","GY3",2018-04-01,2018,4,"d2H",-35.55069186
"3491","GY3",2019-04-01,2019,4,"d2H",-42.24326033
"3492","GY3",2017-05-01,2017,5,"d2H",-44.29010245
"3493","GY3",2019-05-01,2019,5,"d2H",-43.86638992
"3494","GY3",2020-05-04,2020,5,"d2H",-43.62333315
"3495","GY3",2017-06-01,2017,6,"d2H",-45.40398845
"3496","GY3",2018-06-01,2018,6,"d2H",-45.10131536
"3497","GY3",2019-06-01,2019,6,"d2H",-43.47010852
"3498","GY3",2020-06-01,2020,6,"d2H",-46.9085296
"3499","GY3",2021-06-01,2021,6,"d2H",-48.05
"3500","GY3",2017-07-01,2017,7,"d2H",-43.98854955
"3501","GY3",2018-07-01,2018,7,"d2H",-45.02116498
"3502","GY3",2019-07-01,2019,7,"d2H",-44.1170548
"3503","GY3",2020-07-01,2020,7,"d2H",-48.57583482
"3504","GY3",2021-07-01,2021,7,"d2H",-46.53
"3505","GY3",2017-08-01,2017,8,"d2H",-49.12523994
"3506","GY3",2018-08-01,2018,8,"d2H",-47.40619984
"3507","GY3",2019-08-01,2019,8,"d2H",-50.89042413
"3508","GY3",2020-08-01,2020,8,"d2H",-45.1410947
"3509","GY3",2017-09-01,2017,9,"d2H",-45.82153798
"3510","GY3",2018-09-01,2018,9,"d2H",-46.02154944
"3511","GY3",2019-09-01,2019,9,"d2H",-46.41548331
"3512","GY3",2020-09-01,2020,9,"d2H",-48.98292442
"3513","GY3",2017-10-01,2017,10,"d2H",-48.94563769
"3514","GY3",2018-10-01,2018,10,"d2H",-46.11009862
"3515","GY3",2019-10-01,2019,10,"d2H",-45.94906212
"3516","GY3",2017-11-01,2017,11,"d2H",-44.70757794
"3517","GY3",2018-11-01,2018,11,"d2H",-40.36251033
"3518","GY3",2019-11-01,2019,11,"d2H",-45.41467419
"3519","GY3",2020-11-01,2020,11,"d2H",-43.60985908
"3520","GY3",2017-12-01,2017,12,"d2H",-45.24054432
"3521","GY3",2018-12-01,2018,12,"d2H",-44.71080277
"3522","GY3",2019-12-01,2019,12,"d2H",-43.21611729
"3523","GY3",2020-12-01,2020,12,"d2H",-37.53
"3524","GY4",2018-01-01,2018,1,"d2H",-46.99677812
"3525","GY4",2019-01-01,2019,1,"d2H",-52.30086319
"3526","GY4",2020-01-01,2020,1,"d2H",-54.2597227
"3527","GY4",2021-01-01,2021,1,"d2H",-56.19450899
"3528","GY4",2018-02-01,2018,2,"d2H",-51.64951688
"3529","GY4",2019-02-01,2019,2,"d2H",-42.74584636
"3530","GY4",2020-02-01,2020,2,"d2H",-53.67005744
"3531","GY4",2021-02-01,2021,2,"d2H",-53.53418292
"3532","GY4",2018-03-01,2018,3,"d2H",-43.54249648
"3533","GY4",2019-03-01,2019,3,"d2H",-50.0653614
"3534","GY4",2020-03-02,2020,3,"d2H",-49.7688232
"3535","GY4",2017-04-01,2017,4,"d2H",-51.94926049
"3536","GY4",2018-04-01,2018,4,"d2H",-50.5809267
"3537","GY4",2019-04-01,2019,4,"d2H",-49.89174915
"3538","GY4",2017-05-01,2017,5,"d2H",-53.30519615
"3539","GY4",2018-05-01,2018,5,"d2H",-52.21861975
"3540","GY4",2019-05-01,2019,5,"d2H",-54.48971861
"3541","GY4",2020-05-04,2020,5,"d2H",-49.93064321
"3542","GY4",2017-06-01,2017,6,"d2H",-52.32358989
"3543","GY4",2018-06-01,2018,6,"d2H",-53.41799058
"3544","GY4",2019-06-01,2019,6,"d2H",-50.7128091
"3545","GY4",2020-06-01,2020,6,"d2H",-51.64228879
"3546","GY4",2021-06-01,2021,6,"d2H",-63.3
"3547","GY4",2017-07-01,2017,7,"d2H",-53.24265059
"3548","GY4",2018-07-01,2018,7,"d2H",-59.5799935
"3549","GY4",2019-07-01,2019,7,"d2H",-52.11764779
"3550","GY4",2020-07-01,2020,7,"d2H",-53.80548036
"3551","GY4",2021-07-01,2021,7,"d2H",-63.5
"3552","GY4",2017-08-01,2017,8,"d2H",-55.36321541
"3553","GY4",2018-08-01,2018,8,"d2H",-54.41653162
"3554","GY4",2019-08-01,2019,8,"d2H",-50.33292281
"3555","GY4",2020-08-01,2020,8,"d2H",-51.78413093
"3556","GY4",2017-09-01,2017,9,"d2H",-53.26980297
"3557","GY4",2018-09-01,2018,9,"d2H",-53.7009221
"3558","GY4",2019-09-01,2019,9,"d2H",-48.24195518
"3559","GY4",2020-09-01,2020,9,"d2H",-52.51712345
"3560","GY4",2017-10-01,2017,10,"d2H",-54.34744075
"3561","GY4",2018-10-01,2018,10,"d2H",-54.52735279
"3562","GY4",2019-10-01,2019,10,"d2H",-52.04282952
"3563","GY4",2017-11-01,2017,11,"d2H",-56.19619739
"3564","GY4",2018-11-01,2018,11,"d2H",-55.38846963
"3565","GY4",2019-11-01,2019,11,"d2H",-52.77427607
"3566","GY4",2020-11-01,2020,11,"d2H",-53.31528097
"3567","GY4",2017-12-01,2017,12,"d2H",-53.70253105
"3568","GY4",2018-12-01,2018,12,"d2H",-58.76435776
"3569","GY4",2019-12-01,2019,12,"d2H",-51.17933947
"3570","GY4",2020-12-01,2020,12,"d2H",-51.17
"3571","HM1",2017-01-01,2017,1,"d2H",-30.7480695
"3572","HM1",2018-01-01,2018,1,"d2H",-31.31740644
"3573","HM1",2019-01-01,2019,1,"d2H",-34.59349906
"3574","HM1",2020-01-01,2020,1,"d2H",-31.67643065
"3575","HM1",2021-01-01,2021,1,"d2H",-29.67517891
"3576","HM1",2018-02-01,2018,2,"d2H",-31.23844442
"3577","HM1",2019-02-01,2019,2,"d2H",-31.1993538
"3578","HM1",2020-02-01,2020,2,"d2H",-30.51868905
"3579","HM1",2021-02-01,2021,2,"d2H",-29.78318692
"3580","HM1",2018-03-01,2018,3,"d2H",-31.17729497
"3581","HM1",2019-03-01,2019,3,"d2H",-31.37905162
"3582","HM1",2020-03-02,2020,3,"d2H",-29.92580435
"3583","HM1",2018-04-01,2018,4,"d2H",-27.24951789
"3584","HM1",2019-04-01,2019,4,"d2H",-30.36159901
"3585","HM1",2017-05-01,2017,5,"d2H",-31.80748149
"3586","HM1",2018-05-01,2018,5,"d2H",-31.78948857
"3587","HM1",2019-05-01,2019,5,"d2H",-31.28923602
"3588","HM1",2020-05-04,2020,5,"d2H",-31.32840167
"3589","HM1",2017-06-01,2017,6,"d2H",-32.18054581
"3590","HM1",2018-06-01,2018,6,"d2H",-31.47380246
"3591","HM1",2019-06-01,2019,6,"d2H",-31.7133841
"3592","HM1",2020-06-01,2020,6,"d2H",-32.04908669
"3593","HM1",2021-06-01,2021,6,"d2H",-31.44
"3594","HM1",2017-07-01,2017,7,"d2H",-32.28584657
"3595","HM1",2018-07-01,2018,7,"d2H",-32.94979401
"3596","HM1",2019-07-01,2019,7,"d2H",-31.91646124
"3597","HM1",2020-07-01,2020,7,"d2H",-32.85679248
"3598","HM1",2021-07-01,2021,7,"d2H",-30.59
"3599","HM1",2017-08-01,2017,8,"d2H",-33.17111453
"3600","HM1",2018-08-01,2018,8,"d2H",-35.18983061
"3601","HM1",2019-08-01,2019,8,"d2H",-31.72912416
"3602","HM1",2020-08-01,2020,8,"d2H",-32.34184766
"3603","HM1",2017-09-01,2017,9,"d2H",-31.44205143
"3604","HM1",2018-09-01,2018,9,"d2H",-33.65695241
"3605","HM1",2019-09-01,2019,9,"d2H",-31.84723475
"3606","HM1",2020-09-01,2020,9,"d2H",-31.08897649
"3607","HM1",2017-10-01,2017,10,"d2H",-32.54974023
"3608","HM1",2018-10-01,2018,10,"d2H",-32.97434388
"3609","HM1",2019-10-01,2019,10,"d2H",-31.75410834
"3610","HM1",2017-11-01,2017,11,"d2H",-31.78613346
"3611","HM1",2018-11-01,2018,11,"d2H",-32.71895785
"3612","HM1",2019-11-01,2019,11,"d2H",-29.9763223
"3613","HM1",2020-11-01,2020,11,"d2H",-30.93768587
"3614","HM1",2017-12-01,2017,12,"d2H",-31.53592582
"3615","HM1",2018-12-01,2018,12,"d2H",-33.77295112
"3616","HM1",2019-12-01,2019,12,"d2H",-33.6917228
"3617","HM1",2020-12-01,2020,12,"d2H",-29.83
"3618","HM2",2018-01-01,2018,1,"d2H",-28.520742
"3619","HM2",2019-01-01,2019,1,"d2H",-30.30606995
"3620","HM2",2020-01-01,2020,1,"d2H",-30.1950923
"3621","HM2",2021-01-01,2021,1,"d2H",-28.34080024
"3622","HM2",2018-02-01,2018,2,"d2H",-29.35286921
"3623","HM2",2019-02-01,2019,2,"d2H",-29.818926
"3624","HM2",2020-02-01,2020,2,"d2H",-29.40205636
"3625","HM2",2021-02-01,2021,2,"d2H",-28.3527014
"3626","HM2",2018-03-01,2018,3,"d2H",-30.02022141
"3627","HM2",2019-03-01,2019,3,"d2H",-30.03200209
"3628","HM2",2020-03-02,2020,3,"d2H",-29.75396018
"3629","HM2",2017-04-01,2017,4,"d2H",-29.76341667
"3630","HM2",2018-04-01,2018,4,"d2H",-22.27710347
"3631","HM2",2019-04-01,2019,4,"d2H",-29.44760923
"3632","HM2",2017-05-01,2017,5,"d2H",-30.97348904
"3633","HM2",2018-05-01,2018,5,"d2H",-27.53800612
"3634","HM2",2019-05-01,2019,5,"d2H",-29.07485932
"3635","HM2",2020-05-04,2020,5,"d2H",-30.12793397
"3636","HM2",2017-06-01,2017,6,"d2H",-27.53039332
"3637","HM2",2018-06-01,2018,6,"d2H",-29.18315739
"3638","HM2",2019-06-01,2019,6,"d2H",-29.59708365
"3639","HM2",2020-06-01,2020,6,"d2H",-30.32882565
"3640","HM2",2021-06-01,2021,6,"d2H",-29.61
"3641","HM2",2017-07-01,2017,7,"d2H",-30.58629834
"3642","HM2",2018-07-01,2018,7,"d2H",-31.11122067
"3643","HM2",2019-07-01,2019,7,"d2H",-29.17156592
"3644","HM2",2020-07-01,2020,7,"d2H",-30.8598486
"3645","HM2",2021-07-01,2021,7,"d2H",-27.6
"3646","HM2",2017-08-01,2017,8,"d2H",-31.27204961
"3647","HM2",2018-08-01,2018,8,"d2H",-32.29755928
"3648","HM2",2019-08-01,2019,8,"d2H",-30.39112099
"3649","HM2",2020-08-01,2020,8,"d2H",-29.75487044
"3650","HM2",2017-09-01,2017,9,"d2H",-29.91832507
"3651","HM2",2018-09-01,2018,9,"d2H",-32.1201776
"3652","HM2",2019-09-01,2019,9,"d2H",-29.51724682
"3653","HM2",2020-09-01,2020,9,"d2H",-29.06241137
"3654","HM2",2017-10-01,2017,10,"d2H",-29.51164947
"3655","HM2",2018-10-01,2018,10,"d2H",-30.97510044
"3656","HM2",2019-10-01,2019,10,"d2H",-30.10778829
"3657","HM2",2017-11-01,2017,11,"d2H",-28.68555971
"3658","HM2",2018-11-01,2018,11,"d2H",-30.71899579
"3659","HM2",2019-11-01,2019,11,"d2H",-26.72191715
"3660","HM2",2020-11-01,2020,11,"d2H",-29.45471778
"3661","HM2",2017-12-01,2017,12,"d2H",-30.92261957
"3662","HM2",2018-12-01,2018,12,"d2H",-29.17826125
"3663","HM2",2019-12-01,2019,12,"d2H",-29.05696988
"3664","HM2",2020-12-01,2020,12,"d2H",-28.4
"3665","HM6",2018-01-01,2018,1,"d2H",-26.53435143
"3666","HM6",2019-01-01,2019,1,"d2H",-30.45479001
"3667","HM6",2020-01-01,2020,1,"d2H",-27.00342231
"3668","HM6",2021-01-01,2021,1,"d2H",-28.44531811
"3669","HM6",2018-02-01,2018,2,"d2H",-28.38571284
"3670","HM6",2019-02-01,2019,2,"d2H",-28.36204625
"3671","HM6",2020-02-01,2020,2,"d2H",-26.66634703
"3672","HM6",2021-02-01,2021,2,"d2H",-27.7158875
"3673","HM6",2018-03-01,2018,3,"d2H",-34.42928068
"3674","HM6",2019-03-01,2019,3,"d2H",-29.01441481
"3675","HM6",2020-03-02,2020,3,"d2H",-27.32699179
"3676","HM6",2017-04-01,2017,4,"d2H",-26.06697674
"3677","HM6",2018-04-01,2018,4,"d2H",-25.86147047
"3678","HM6",2019-04-01,2019,4,"d2H",-27.2626796
"3679","HM6",2017-05-01,2017,5,"d2H",-28.74962278
"3680","HM6",2018-05-01,2018,5,"d2H",-28.50303962
"3681","HM6",2019-05-01,2019,5,"d2H",-26.54852559
"3682","HM6",2020-05-04,2020,5,"d2H",-27.62704475
"3683","HM6",2017-06-01,2017,6,"d2H",-28.78445949
"3684","HM6",2018-06-01,2018,6,"d2H",-33.51425633
"3685","HM6",2019-06-01,2019,6,"d2H",-27.47587109
